train,brush_hair,Ella_brushing_her_long_blonde_hair___again_brush_hair_u_cm_np1_ba_goo_2,278
train,brush_hair,Ella_brushing_her_long_blonde_hair___again_brush_hair_u_cm_np1_le_goo_1,304
train,brush_hair,Haarek_mmen_brush_hair_h_cm_np1_fr_goo_0,410
train,brush_hair,Haarek_mmen_brush_hair_h_cm_np1_fr_goo_1,219
train,brush_hair,Haarek_mmen_brush_hair_h_cm_np1_fr_goo_2,219
train,brush_hair,Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_1,96
train,brush_hair,Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_2,369
train,brush_hair,Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_le_med_0,339
train,brush_hair,My_Hair_Routine_brush_hair_h_nm_np1_le_goo_0,396
train,brush_hair,Olivia_Brushing_Hair_Playing_with_Evelyn_brush_hair_u_cm_np1_fr_goo_1,347
train,brush_hair,Olivia_Brushing_Hair_Playing_with_Evelyn_brush_hair_u_cm_np2_ri_goo_0,347
train,brush_hair,Slave_brush_my_hair_brush_hair_u_cm_np2_le_goo_1,423
train,brush_hair,Slave_brush_my_hair_brush_hair_u_cm_np2_le_goo_2,347
train,brush_hair,Trannydude___Brushing_SyntheticHair___OhNOES!__those_fukin_knots!_brush_hair_u_nm_np1_fr_goo_0,263
train,brush_hair,Trannydude___Brushing_SyntheticHair___OhNOES!__those_fukin_knots!_brush_hair_u_nm_np1_fr_goo_1,238
train,brush_hair,Trannydude___Brushing_SyntheticHair___OhNOES!__those_fukin_knots!_brush_hair_u_nm_np1_fr_goo_2,417
train,brush_hair,atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_0,156
train,brush_hair,atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_1,129
train,brush_hair,brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_0,455
train,brush_hair,brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_1,144
train,brush_hair,brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_2,214
train,brush_hair,brushing_hair_2_brush_hair_h_nm_np1_ba_med_0,457
train,brush_hair,brushing_hair_2_brush_hair_h_nm_np1_ba_med_1,259
train,brush_hair,brushing_hair_2_brush_hair_h_nm_np1_ba_med_2,242
train,brush_hair,brushing_hair_brush_hair_f_cm_np2_ri_goo_0,200
train,brush_hair,brushing_hair_brush_hair_f_nm_np2_ba_goo_2,162
train,brush_hair,brushing_hair_brush_hair_f_nm_np2_ba_goo_4,177
train,brush_hair,brushing_hair_brush_hair_f_nm_np2_ri_goo_1,230
train,brush_hair,brushing_hair_brush_hair_f_nm_np2_ri_goo_3,152
train,brush_hair,brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_0,267
train,brush_hair,brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_1,409
train,brush_hair,brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_2,275
train,brush_hair,can_somebody_just_brush_my_hair!_brush_hair_u_cm_np2_ri_med_0,381
train,brush_hair,indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_fr_goo_0,489
train,brush_hair,indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_ri_goo_1,306
train,brush_hair,long_hair_Christa__brush_hair_u_nm_np1_le_goo_0,163
train,brush_hair,rebecca_golden_hair_brush_hair_h_nm_np1_ba_goo_0,258
train,brush_hair,sarah_brushing_her_hair_brush_hair_h_cm_np1_ri_goo_0,122
train,brush_hair,sarah_brushing_her_hair_brush_hair_h_cm_np1_ri_goo_1,77
test,brush_hair,Aussie_Brunette_Brushing_Long_Hair_brush_hair_u_nm_np1_ba_med_3,438
test,brush_hair,Aussie_Brunette_Brushing_Long_Hair_brush_hair_u_nm_np1_fr_goo_1,533
test,brush_hair,Aussie_Brunette_Brushing_Long_Hair_brush_hair_u_nm_np1_fr_goo_2,647
test,brush_hair,Aussie_Brunette_Brushing_Long_Hair_brush_hair_u_nm_np1_fr_med_0,259
test,brush_hair,Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_fr_goo_0,0
test,brush_hair,Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_le_goo_1,0
test,brush_hair,Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_le_goo_2,0
test,brush_hair,Brushing_my_long_hair_brush_hair_u_nm_np1_ba_goo_2,254
test,brush_hair,Brushing_my_long_hair_brush_hair_u_nm_np1_fr_goo_0,211
test,brush_hair,Brushing_my_long_hair_brush_hair_u_nm_np1_fr_goo_1,419
test,brush_hair,Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_fr_goo_2,321
test,brush_hair,Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_0,405
test,brush_hair,Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_nm_np1_ri_goo_3,130
test,brush_hair,Ella_brushing_her_amazing_long_hair_brush_hair_u_cm_np1_ba_goo_0,128
test,brush_hair,Ella_brushing_her_amazing_long_hair_brush_hair_u_cm_np1_ba_goo_2,256
test,brush_hair,Ella_brushing_her_amazing_long_hair_brush_hair_u_cm_np1_ri_goo_1,338
test,brush_hair,Prelinger_HabitPat1954_brush_hair_h_nm_np1_ba_med_2,540
test,brush_hair,Prelinger_HabitPat1954_brush_hair_h_nm_np1_fr_med_26,141
test,brush_hair,Prelinger_HabitPat1954_brush_hair_u_cm_np1_le_med_10,275
test,brush_hair,Prelinger_HabitPat1954_brush_hair_u_nm_np1_le_goo_11,267
test,brush_hair,Silky_Straight_Hair_Original_brush_hair_h_nm_np1_ba_goo_0,386
test,brush_hair,Silky_Straight_Hair_Original_brush_hair_h_nm_np1_ba_goo_1,176
test,brush_hair,Silky_Straight_Hair_Original_brush_hair_u_nm_np1_ba_goo_2,305
test,brush_hair,brushing_jrs_hair_brush_hair_u_cm_np2_le_goo_1,281
test,brush_hair,me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_ba_goo_2,115
test,brush_hair,me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_fr_goo_0,245
test,brush_hair,me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_le_goo_1,188
test,brush_hair,me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_ri_goo_3,381
test,brush_hair,red_head_brush_hair_u_cm_np1_fr_goo_1,78
test,brush_hair,red_head_brush_hair_u_cm_np1_le_goo_2,184
train,cartwheel,(Rad)Schlag_die_Bank!_cartwheel_f_cm_np1_le_med_0,84
train,cartwheel,Acrobacias_de_un_fenomeno_cartwheel_f_cm_np1_ba_bad_8,44
train,cartwheel,Acrobacias_de_un_fenomeno_cartwheel_f_cm_np1_fr_bad_3,49
train,cartwheel,Acrobacias_de_un_fenomeno_cartwheel_f_cm_np1_fr_bad_4,48
train,cartwheel,Acrobacias_de_un_fenomeno_cartwheel_f_cm_np1_fr_bad_5,46
train,cartwheel,Bayer__Meisterin_Teresa_Stadler_cartwheel_f_cm_np1_le_med_0,42
train,cartwheel,Bayer__Meisterin_Teresa_Stadler_cartwheel_f_cm_np1_le_med_2,44
train,cartwheel,Boden_bung_Spoho_Eignungspr_fung_cartwheel_f_cm_np1_ri_med_2,78
train,cartwheel,Bodenturnen_2004_cartwheel_f_cm_np1_le_med_0,40
train,cartwheel,Bodenturnen_2004_cartwheel_f_cm_np1_le_med_4,42
train,cartwheel,Bodenturnen_2004_cartwheel_f_cm_np1_le_med_5,40
train,cartwheel,Bodenturnen_2004_cartwheel_f_cm_np1_ri_med_2,42
train,cartwheel,Bodenturnen_cartwheel_f_cm_np1_le_med_3,124
train,cartwheel,Bodenturnen_cartwheel_f_cm_np1_ri_med_2,91
train,cartwheel,Bodenturnen_cartwheel_f_cm_np1_ri_med_4,77
train,cartwheel,Bodenturnen_im_sportunterricht_cartwheel_f_cm_np1_ri_med_2,49
train,cartwheel,Bodenturnen_im_sportunterricht_cartwheel_f_cm_np1_ri_med_4,97
train,cartwheel,Cartwheel_Competition_cartwheel_f_cm_np1_le_med_0,69
train,cartwheel,Cartwheel_Competition_cartwheel_f_cm_np1_le_med_2,78
train,cartwheel,Cartwheel_Competition_cartwheel_f_cm_np1_le_med_4,78
train,cartwheel,Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_3,78
train,cartwheel,Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_5,78
train,cartwheel,Cartwheel_Contest_cartwheel_f_cm_np1_fr_med_2,79
train,cartwheel,Cartwheel_Contest_cartwheel_f_cm_np1_fr_med_3,79
train,cartwheel,Cartwheel_Contest_cartwheel_f_cm_np1_fr_med_4,79
train,cartwheel,Cartwheel_Contest_cartwheel_f_cm_np2_fr_med_1,79
train,cartwheel,DSHS_Pflicht_Bodenturnen_BAS_1_Bachelor_Spoho_cartwheel_f_cm_np1_ri_med_0,78
train,cartwheel,Ein_guter_Radschlag_cartwheel_f_cm_np1_ba_med_5,77
train,cartwheel,Ein_guter_Radschlag_cartwheel_f_nm_np1_ba_med_0,54
train,cartwheel,Ein_guter_Radschlag_cartwheel_f_nm_np1_ba_med_3,62
train,cartwheel,Ein_guter_Radschlag_cartwheel_f_nm_np1_le_med_2,71
train,cartwheel,Ein_guter_Radschlag_cartwheel_f_nm_np1_le_med_4,76
train,cartwheel,Estrela_mini_kelly_cartwheel_f_cm_np1_ri_med_0,46
train,cartwheel,Geena_und_die_Radschl_ge___;-)_cartwheel_f_cm_np1_fr_med_2,79
train,cartwheel,Geena_und_die_Radschl_ge___;-)_cartwheel_f_cm_np1_le_med_3,79
train,cartwheel,Geena_und_die_Radschl_ge___;-)_cartwheel_f_cm_np1_ri_med_0,79
train,cartwheel,Geena_und_die_Radschl_ge___;-)_cartwheel_f_cm_np1_ri_med_1,79
train,cartwheel,Gymnastics_-_How_to_Do_a_Perfect_Cartwheel_cartwheel_f_cm_np1_le_med_1,101
train,cartwheel,Handstandk_nig_cartwheel_f_cm_np1_le_med_0,53
train,cartwheel,Handstandk_nig_cartwheel_f_cm_np1_ri_med_4,77
train,cartwheel,How_to_Do_an_Aerial_-_Aerial_vs__Cartwheel_cartwheel_f_cm_np1_le_med_0,87
train,cartwheel,How_to_Do_an_Aerial_-_Aerial_vs__Cartwheel_cartwheel_f_cm_np1_ri_med_1,82
train,cartwheel,How_to_do_a_Cartwheel_cartwheel_f_nm_np1_le_med_1,99
train,cartwheel,How_to_do_a_Cartwheel_cartwheel_f_nm_np1_le_med_2,101
train,cartwheel,Jennis_Bodenk_r_cartwheel_f_cm_np1_fr_med_3,80
train,cartwheel,Jessica_Heinz_-_Leverkusen_Cup_2006__floor_routine_cartwheel_f_cm_np1_le_med_5,38
train,cartwheel,Jessica_Heinz_-_Leverkusen_Cup_2006__floor_routine_cartwheel_f_cm_np1_ri_med_0,40
train,cartwheel,Jessica_Heinz_-_Leverkusen_Cup_2006__floor_routine_cartwheel_f_cm_np1_ri_med_4,41
train,cartwheel,Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_le_med_2,42
train,cartwheel,Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_ri_med_0,44
train,cartwheel,Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_ri_med_1,43
train,cartwheel,Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_ri_med_3,42
train,cartwheel,Monica_cartwheel_f_cm_np1_le_med_0,88
train,cartwheel,Monikas_Staatsexamen__Turnen_cartwheel_f_cm_np1_le_med_3,82
train,cartwheel,Monikas_Staatsexamen__Turnen_cartwheel_f_cm_np1_ri_med_4,80
train,cartwheel,Projekt_SPOHO_2008_-_27_02_08_-_Training-_Bodenk_r_3_cartwheel_f_cm_np1_le_med_3,79
train,cartwheel,Rush_Hour_4_Turnk_r_cartwheel_f_cm_np1_le_med_3,79
train,cartwheel,Rush_Hour_4_Turnk_r_cartwheel_f_cm_np1_le_med_6,83
train,cartwheel,Sabine_en_Lieke_Turnen_3_cartwheel_f_cm_np2_fr_med_0,130
train,cartwheel,Simon_Bodenturnen_cartwheel_f_cm_np1_ba_med_2,44
train,cartwheel,Simon_Bodenturnen_cartwheel_f_cm_np1_fr_med_4,41
train,cartwheel,Turn_pr_fung_glaser_schule_cartwheel_f_cm_np1_le_med_4,59
train,cartwheel,Turn_pr_fung_glaser_schule_cartwheel_f_cm_np1_ri_med_3,95
train,cartwheel,Turnk_r_Pippi_Michel_cartwheel_f_cm_np2_le_med_6,83
train,cartwheel,Zwei_hoffnungslose_Pflegef_lle_beim_Turnen(Part4)_cartwheel_f_cm_np1_ri_bad_0,91
train,cartwheel,anna_turnen_cartwheel_f_cm_np1_le_bad_0,83
train,cartwheel,cartwheels_in_heels_cartwheel_f_cm_np1_fr_med_0,78
train,cartwheel,gimnasia_cartwheel_f_cm_np1_le_med_3,118
train,cartwheel,lea_kann_radschlag_cartwheel_f_cm_np1_ri_med_0,90
train,cartwheel,park_cartwheel_f_cm_np1_ba_med_0,78
test,cartwheel,Aerial_Cartwheel_Tutorial_By_Jujimufu_cartwheel_f_nm_np1_ri_med_0,93
test,cartwheel,Beim_Radschlag_Hose_gerissen_(Nick)_xD_cartwheel_f_cm_np1_ri_med_0,79
test,cartwheel,CarTwHeeL_PerFecT_cartwheel_f_cm_np1_le_med_0,88
test,cartwheel,Charlottes_Brilliant_Roly_Poly__Handstand_Thingy_cartwheel_f_cm_np1_le_bad_1,90
test,cartwheel,Gymnastics__-_Steps_to_Do_a_Cartwheel_cartwheel_f_nm_np1_le_med_0,111
test,cartwheel,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_ba_med_1,79
test,cartwheel,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_fr_med_3,80
test,cartwheel,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_fr_med_5,78
test,cartwheel,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_fr_med_6,76
test,cartwheel,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_le_med_0,79
test,cartwheel,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_le_med_4,79
test,cartwheel,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_2,80
test,cartwheel,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_7,77
test,cartwheel,Lynn_en_Chelsea_Turnen_cartwheel_f_cm_np2_le_med_0,62
test,cartwheel,Parada_de_mao_cartwheel_f_cm_np1_ba_med_1,78
test,cartwheel,Parada_de_mao_cartwheel_f_cm_np1_fr_med_2,74
test,cartwheel,Parada_de_mao_cartwheel_f_cm_np1_fr_med_3,78
test,cartwheel,Projekt_SPOHO_2008_-_27_02_08_-_Training-_Bodenk_r_4_cartwheel_f_cm_np1_ri_med_3,79
test,cartwheel,Zwei_hoffnungslose_Pflegef_lle_beim_Turnen(Part2)_cartwheel_f_cm_np1_le_bad_0,102
test,cartwheel,boden__bung_gaurunde_cartwheel_f_cm_np1_le_med_0,46
test,cartwheel,boden__bung_gaurunde_cartwheel_f_cm_np1_le_med_2,45
test,cartwheel,cartwheel_challange_cartwheel_f_cm_np2_le_med_0,68
test,cartwheel,cartwheel_challange_cartwheel_f_cm_np2_le_med_1,58
test,cartwheel,cartwheel_competition_43_year_old_vs__15_year_old_cartwheel_f_cm_np2_ri_med_0,78
test,cartwheel,how_to_do_a_cartwheel_cartwheel_f_cm_np1_ri_med_0,89
test,cartwheel,turnles!!_cartwheel_f_cm_np1_ri_med_0,61
test,cartwheel,turnles!!_cartwheel_f_cm_np1_ri_med_1,55
test,cartwheel,turnles!!_cartwheel_f_cm_np1_ri_med_3,79
test,cartwheel,turnles!!_cartwheel_f_cm_np1_ri_med_4,79
test,cartwheel,turnles!!_cartwheel_f_cm_np1_ri_med_6,52
train,catch,96-_Torwarttraining_1_catch_f_cm_np1_le_bad_0,61
train,catch,Ball_hochwerfen_-_Rolle_-_Ball_fangen_(Timo_3)_catch_f_cm_np1_le_goo_0,38
train,catch,Ball_hochwerfen_-_Rolle_-_Ball_fangen_(Timo_3)_catch_f_cm_np1_ri_med_1,40
train,catch,Ballfangen_catch_u_cm_np1_fr_goo_0,53
train,catch,Ballfangen_catch_u_cm_np1_fr_goo_1,36
train,catch,Ballfangen_catch_u_cm_np1_fr_goo_2,36
train,catch,Behinderten_Sport_part_2_catch_f_cm_np1_fr_bad_0,31
train,catch,Behinderten_Sport_part_2_catch_f_cm_np1_ri_bad_1,32
train,catch,Faith_Rewarded_catch_f_cm_np1_fr_med_10,44
train,catch,Finding_Forrester_3_catch_f_nm_np2_ba_med_7,77
train,catch,Finding_Forrester_3_catch_u_cm_np1_fr_goo_11,41
train,catch,Frisbee_catch_f_cm_np1_fr_bad_2,36
train,catch,Frisbee_catch_f_cm_np1_ri_med_0,47
train,catch,Frisbee_catch_f_cm_np1_ri_med_1,53
train,catch,Goal_Keeping_Tips_catch_f_cm_np1_fr_med_0,70
train,catch,Goal_Keeping_Tips_catch_f_cm_np1_fr_med_2,61
train,catch,Goal_Keeping_Tips_catch_u_cm_np1_fr_med_1,58
train,catch,Goal_Keeping_Tips_catch_u_cm_np1_fr_med_3,73
train,catch,Handball_Passtraining_in_der_Zweiergruppe_(1)_catch_f_cm_np1_le_med_0,29
train,catch,How_to_Play_Wide_Receiver_in_Football_-_How_to_Catch_a_High_Ball_in_Football_catch_f_nm_np1_ri_goo_0,43
train,catch,How_to_Play_Wide_Receiver_in_Football_-_How_to_Catch_a_High_Ball_in_Football_catch_f_nm_np1_ri_med_1,46
train,catch,Phillies_dad_catches_foul_ball_before_daughter_tosses_it_away_catch_f_cm_np1_ba_bad_0,35
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_ba_bad_7,48
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_ba_bad_8,49
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_3,33
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_5,55
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_6,54
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_bad_2,33
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_bad_4,37
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_med_1,40
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_u_cm_np1_fr_bad_0,40
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_3,40
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_4,42
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_5,36
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_0,42
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_1,42
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_2,36
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_0,36
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_1,36
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_2,32
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_3,33
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_6,36
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_8,33
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_4,36
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_5,36
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_7,32
train,catch,Torwarttraining_catch_f_cm_np1_ba_bad_10,31
train,catch,Torwarttraining_catch_f_cm_np1_ba_bad_8,29
train,catch,Torwarttraining_catch_f_cm_np1_ba_bad_9,29
train,catch,Torwarttraining_catch_f_cm_np1_le_bad_11,36
train,catch,Torwarttraining_catch_f_cm_np1_le_bad_3,33
train,catch,Torwarttraining_catch_f_cm_np1_le_bad_5,31
train,catch,Torwarttraining_catch_u_cm_np1_fr_bad_4,29
train,catch,Torwarttraining_catch_u_cm_np1_le_bad_6,33
train,catch,Torwarttraining_catch_u_cm_np1_le_bad_7,33
train,catch,Torwarttraining_catch_u_cm_np1_ri_med_0,36
train,catch,Torwarttraining_catch_u_cm_np1_ri_med_1,40
train,catch,Torwarttraining_catch_u_cm_np1_ri_med_2,33
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_ba_bad_1,40
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_ba_bad_4,48
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_0,38
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_2,44
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_3,46
train,catch,torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_0,61
train,catch,torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_1,58
train,catch,torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_2,48
train,catch,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_ba_bad_0,40
train,catch,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_ba_bad_1,33
train,catch,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_fr_bad_2,46
train,catch,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_fr_bad_3,46
test,catch,Fangen_und_Werfen_catch_u_nm_np1_fr_bad_0,33
test,catch,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_f_cm_np1_ri_med_0,30
test,catch,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_f_cm_np1_ri_med_2,33
test,catch,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_f_cm_np1_ri_med_4,33
test,catch,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_u_cm_np1_le_med_1,33
test,catch,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_u_cm_np1_le_med_3,35
test,catch,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_u_cm_np1_le_med_5,33
test,catch,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_ba_bad_3,40
test,catch,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_ba_bad_4,43
test,catch,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_ba_bad_5,33
test,catch,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_fr_bad_0,43
test,catch,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_fr_bad_1,43
test,catch,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_fr_bad_2,37
test,catch,Goalkeeper_Training_Day_#_7_catch_f_cm_np1_ba_bad_2,40
test,catch,Goalkeeper_Training_Day_#_7_catch_f_cm_np1_le_bad_3,40
test,catch,Goalkeeper_Training_Day_#_7_catch_f_cm_np1_ri_med_0,40
test,catch,Goalkeeper_Training_Day_#_7_catch_f_cm_np1_ri_med_1,42
test,catch,Goalkeeper_Training_Day_#_7_catch_f_nm_np1_ri_bad_4,55
test,catch,Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_le_bad_1,32
test,catch,Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_le_bad_2,36
test,catch,Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_ri_bad_0,36
test,catch,Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_0,46
test,catch,Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_1,37
